R,S,T,I_R,I_S,I_T,Kondisi
218.23,227.67,211.54,1.07,0.96,1.06,1
221.37,221.81,222.35,1.08,1.1,1.11,0
221.68,222.21,222.08,1.06,1.06,1.07,0
220.48,220.14,220.97,1.04,1.05,1.05,0
229.91,228.24,213.34,1.09,1.24,1.45,1
211.26,226.92,219.46,0.98,1.47,1.3,1
221.76,222.87,222.77,1.05,1.02,1.02,0
231.73,229.64,219.92,1.4,1.44,0.97,1
226.51,220.05,220.99,0.81,1.46,1.3,1
221.28,230.18,219.55,0.87,0.95,0.96,1
223.12,223.9,223.06,1.14,1.14,1.13,0
218.58,231.89,210.86,1.03,1.15,1.31,1
219.72,220.25,221.14,1.13,1.15,1.15,0
221.87,222.74,222.96,1.15,1.18,1.16,0
221.27,222.63,222.45,1.01,1.03,1.02,0
226.68,233.11,216.7,0.86,0.82,1.13,1
221.0,222.75,221.6,1.16,1.14,1.14,0
222.4,224.03,223.77,1.12,1.11,1.12,0
222.98,223.36,223.44,1.07,1.1,1.08,0
225.99,217.39,223.46,0.9,1.4,0.85,1
222.3,223.21,221.41,1.05,1.06,1.02,0
221.68,221.94,220.99,1.1,1.11,1.08,0
221.01,219.82,219.42,1.01,1.01,1.03,0
213.57,229.77,227.15,0.93,1.04,1.18,1
233.46,232.27,218.35,1.49,1.34,1.45,1
220.6,219.77,220.89,1.15,1.16,1.17,0
222.8,222.14,221.63,1.17,1.17,1.18,0
231.27,212.68,224.65,1.33,1.05,1.4,1
222.58,221.82,222.56,1.12,1.14,1.12,0
219.6,220.95,220.53,1.07,1.05,1.06,0
210.43,219.37,231.56,1.35,1.06,1.09,1
222.0,223.07,222.68,1.0,1.02,1.0,0
225.09,224.82,225.51,1.21,1.2,1.21,0
222.9,221.4,221.91,1.11,1.13,1.12,0
225.11,224.12,225.13,1.18,1.18,1.17,0
222.91,223.45,222.97,1.06,1.06,1.07,0
234.66,211.73,216.47,0.83,1.11,1.44,1
219.46,214.99,220.96,0.89,0.95,1.05,1
211.6,220.95,221.05,1.35,1.25,0.81,1
223.93,223.95,223.72,1.1,1.09,1.11,0
221.17,221.95,222.12,1.04,1.03,1.05,0
216.22,223.17,232.82,0.86,1.39,1.38,1
223.04,232.05,231.25,1.45,0.93,0.86,1
218.01,222.48,229.03,1.44,1.48,1.07,1
220.91,220.94,220.76,1.02,1.01,1.04,0
230.98,226.12,221.46,1.45,1.49,1.21,1
219.48,220.2,219.84,1.01,1.02,1.01,0
219.36,220.73,225.69,1.4,0.87,1.11,1
224.63,225.57,224.31,1.11,1.12,1.13,0
217.97,214.82,212.04,0.89,1.46,0.99,1
226.76,232.92,217.12,1.11,0.87,1.3,1
212.26,210.8,225.96,0.97,1.3,1.48,1
225.12,223.45,224.86,1.1,1.1,1.09,0
234.33,218.12,221.21,1.13,1.4,1.06,1
219.68,219.02,220.42,1.11,1.11,1.1,0
223.36,224.33,225.01,1.11,1.13,1.12,0
231.01,231.94,225.7,1.45,1.02,1.19,1
223.55,224.21,222.93,1.13,1.15,1.13,0
221.57,221.35,221.32,1.02,1.04,1.0,0
221.54,220.9,222.27,1.11,1.11,1.1,0
221.0,220.61,219.75,1.05,1.07,1.08,0
211.65,226.35,210.87,0.84,0.91,0.85,1
221.44,221.56,221.46,1.08,1.07,1.09,0
212.05,234.49,234.4,1.47,0.93,1.0,1
220.62,219.7,220.36,1.06,1.08,1.08,0
220.64,221.66,221.09,1.08,1.07,1.06,0
217.59,211.71,230.83,0.96,1.0,0.84,1
234.3,218.13,226.99,1.09,0.96,0.88,1
233.2,210.71,225.29,1.0,0.88,1.08,1
223.14,222.9,222.73,1.01,1.05,1.02,1
213.0,227.24,222.49,1.29,1.44,1.17,1
221.17,225.81,222.81,1.04,0.85,1.45,1
220.57,220.2,221.69,1.04,1.05,1.05,0
212.74,223.94,221.51,0.88,1.07,0.91,1
222.5,217.53,217.41,0.82,1.21,1.31,1
213.88,211.16,234.17,1.33,0.84,1.37,1
227.87,230.43,216.35,0.84,0.9,1.07,1
222.93,222.86,222.0,1.13,1.11,1.12,0
222.7,222.28,223.05,1.07,1.06,1.1,0
223.35,223.1,223.72,1.07,1.07,1.08,0
220.82,219.91,221.61,1.13,1.11,1.13,0
223.88,223.75,223.31,1.13,1.13,1.11,0
220.58,220.59,222.07,1.05,1.03,1.04,0
224.22,224.05,223.34,1.15,1.14,1.15,0
222.86,222.51,222.19,1.18,1.17,1.19,0
224.92,224.08,225.23,1.12,1.12,1.15,0
221.02,221.39,221.06,1.04,1.02,1.06,0
224.6,225.39,224.43,1.15,1.15,1.17,0
222.56,223.61,223.91,1.14,1.17,1.16,0
222.73,223.48,223.31,1.17,1.18,1.15,0
222.05,220.35,221.27,1.09,1.1,1.11,0
221.05,221.38,220.98,1.14,1.16,1.16,0
216.57,224.08,215.16,1.14,1.26,1.01,1
220.5,219.86,220.6,1.03,1.05,1.03,0
218.01,228.35,212.2,1.2,1.22,1.19,0
223.95,223.81,222.41,1.15,1.15,1.15,0
226.35,230.78,232.09,0.99,1.38,1.15,1
214.0,228.3,219.28,1.48,1.46,1.29,1
225.65,225.72,224.18,1.11,1.09,1.12,0
212.46,222.54,220.03,1.15,1.39,1.16,1
223.4,223.47,222.6,1.02,1.03,1.0,0
224.96,225.4,223.94,1.17,1.16,1.16,0
221.59,221.86,222.3,1.04,1.03,1.04,0
219.88,219.31,220.02,1.13,1.14,1.13,0
222.06,220.94,221.94,1.05,1.04,1.06,0
222.52,221.45,221.4,1.07,1.06,1.07,0
223.97,224.98,225.25,1.08,1.08,1.08,0
224.26,224.49,224.63,1.13,1.13,1.12,0
231.09,228.0,220.09,1.03,0.89,1.24,1
218.76,216.93,232.89,0.86,1.07,1.1,1
215.45,216.8,217.44,0.86,1.2,1.36,1
231.12,216.3,212.52,1.49,1.36,1.3,1
221.96,222.53,222.85,1.1,1.1,1.08,0
234.31,225.19,228.05,1.12,1.5,0.96,1
220.61,221.24,220.63,1.14,1.16,1.14,0
222.53,221.95,221.12,1.17,1.16,1.17,0
210.94,229.62,229.03,0.98,1.14,1.15,1
230.68,233.91,226.06,0.83,0.84,1.13,1
223.57,222.45,223.05,1.09,1.09,1.08,0
225.16,213.65,222.81,1.43,0.98,1.44,1
224.05,223.01,222.58,1.04,1.05,1.03,0
220.56,221.64,220.38,1.19,1.17,1.18,0
220.58,221.14,220.77,1.16,1.14,1.14,0
229.38,212.18,224.52,0.85,1.12,0.81,1
223.01,222.33,222.74,1.04,1.05,1.05,0
218.73,222.53,213.81,1.41,1.21,1.13,1
223.73,223.57,221.96,1.07,1.06,1.08,0
231.15,222.61,224.44,0.87,1.17,1.38,1
221.41,220.68,220.27,1.14,1.17,1.16,0
222.81,222.77,221.36,1.01,1.02,1.02,0
222.93,212.44,217.73,1.12,1.09,1.04,1
223.3,223.41,224.16,1.03,1.01,1.02,0
223.63,224.17,223.87,1.07,1.07,1.05,0
224.32,223.84,223.73,1.0,1.01,1.0,0
224.32,219.82,229.77,1.11,0.95,1.1,1
220.38,222.35,232.24,0.93,0.83,1.16,1
230.46,210.07,212.13,1.2,1.09,1.22,1
219.93,221.2,220.75,1.03,1.06,1.05,0
211.63,213.63,218.03,1.25,0.99,1.0,1
233.3,221.61,231.58,1.3,1.28,1.35,1
220.89,221.34,220.95,1.14,1.13,1.14,0
231.43,233.15,227.78,1.37,1.48,1.37,1
221.07,221.95,220.9,1.1,1.11,1.1,0
221.07,219.56,220.85,1.05,1.04,1.06,0
234.49,222.7,224.65,1.39,1.05,1.13,1
232.42,213.17,216.4,1.01,0.97,1.01,1
224.43,225.34,225.1,1.18,1.22,1.2,0
234.99,217.85,234.64,0.8,1.49,1.41,1
220.23,221.49,219.71,1.18,1.17,1.17,0
221.16,220.53,220.4,1.09,1.08,1.08,0
214.44,225.45,219.04,1.1,1.4,1.45,1
219.09,217.79,213.29,1.22,1.16,1.13,1
218.49,228.36,210.64,1.4,1.0,1.06,1
218.28,215.35,210.23,0.97,0.91,1.41,1
232.06,221.26,230.21,1.41,1.04,0.95,1
222.77,221.34,221.44,1.01,1.02,1.03,0
221.01,222.49,222.29,1.05,1.05,1.05,0
221.93,221.42,221.58,1.03,1.01,1.05,0
224.49,223.44,224.1,1.17,1.15,1.15,0
221.44,221.52,222.27,1.12,1.11,1.12,0
224.81,223.97,225.01,1.19,1.21,1.19,0
224.03,223.62,224.41,1.18,1.19,1.19,0
217.28,226.95,227.48,0.89,1.18,1.09,1
220.11,219.3,221.09,1.17,1.17,1.18,0
223.94,224.85,223.7,1.07,1.05,1.06,0
230.89,216.66,216.24,1.18,1.02,1.3,1
221.84,222.04,222.63,1.01,1.01,1.01,0
222.39,222.06,222.49,1.16,1.16,1.15,0
223.04,224.18,224.44,1.14,1.13,1.12,0
216.71,226.1,210.45,1.5,1.14,1.08,1
222.52,223.45,222.65,1.02,1.02,1.04,0
223.61,223.51,223.4,1.14,1.14,1.13,0
221.3,222.45,222.52,1.07,1.06,1.06,0
229.16,230.66,228.2,1.28,0.87,0.95,1
225.74,217.78,220.36,1.29,1.43,1.1,1
233.56,227.05,221.99,0.84,1.49,1.05,1
221.03,220.97,221.52,1.15,1.14,1.18,0
222.59,223.43,222.88,1.17,1.19,1.17,0
217.88,233.34,218.91,1.12,1.32,0.8,1
221.14,221.32,222.06,1.08,1.09,1.11,0
212.78,215.58,229.27,1.48,1.0,1.49,1
210.4,233.6,222.97,0.94,1.01,0.8,1
220.66,220.5,220.9,1.16,1.16,1.16,0
224.48,224.31,224.06,1.0,1.01,1.0,0
228.82,227.54,214.15,1.23,0.89,1.33,1
225.48,224.14,224.94,1.13,1.13,1.1,1
223.84,222.66,222.83,1.17,1.19,1.18,0
211.37,226.96,225.17,0.88,0.91,0.82,1
223.27,234.59,225.07,1.27,1.43,1.1,1
210.1,225.49,212.54,0.88,1.14,1.36,1
219.8,220.98,220.18,1.19,1.19,1.17,0
229.55,226.77,231.91,1.37,0.84,1.32,1
224.63,224.6,224.57,1.01,1.01,1.0,0
222.83,223.09,222.98,1.17,1.17,1.19,0
220.45,219.28,219.93,1.12,1.13,1.11,0
223.69,222.68,222.71,1.2,1.18,1.22,0
232.19,228.73,229.81,1.09,1.15,1.15,1
216.48,218.11,224.01,1.39,1.23,1.14,1
222.47,221.11,222.39,1.18,1.17,1.2,0
221.23,221.03,221.06,1.0,1.03,1.04,0
224.89,224.42,224.35,1.01,1.02,0.99,0
225.88,233.42,222.03,0.99,1.15,1.08,1
219.76,220.85,220.43,1.12,1.13,1.12,0
232.18,233.26,217.35,1.35,0.87,1.45,1
223.72,223.29,223.85,1.03,1.03,1.03,0
220.31,220.94,221.4,1.17,1.17,1.15,0
224.25,224.61,223.27,1.02,1.02,1.03,0
221.32,220.92,220.83,1.16,1.14,1.14,0
221.81,222.51,222.52,1.2,1.18,1.21,0
223.12,223.31,223.48,1.16,1.17,1.14,0
214.79,212.69,210.94,1.08,1.15,1.29,1
225.3,215.4,228.86,1.19,1.47,1.41,1
221.6,222.32,222.06,1.01,1.03,1.01,0
222.45,222.49,223.24,1.17,1.2,1.19,0
222.16,210.86,234.51,0.83,0.91,1.26,1
220.89,220.95,222.16,1.05,1.02,1.03,0
216.54,223.94,227.08,1.26,1.42,1.27,1
221.39,221.58,222.92,1.19,1.21,1.22,0
224.26,222.72,223.11,1.18,1.17,1.19,0
214.33,234.57,231.47,0.94,1.46,0.95,1
224.17,224.99,224.5,1.17,1.17,1.2,0
220.66,220.42,220.83,1.1,1.09,1.1,0
230.95,219.94,224.58,1.28,1.13,1.31,1
222.76,222.89,224.29,1.04,1.06,1.04,0
220.92,220.33,219.7,1.0,0.99,1.0,0
224.56,224.98,223.77,1.05,1.03,1.05,0
219.72,221.38,220.45,1.18,1.2,1.17,0
232.55,228.47,220.88,0.92,1.08,0.94,1
222.64,222.77,221.26,1.09,1.12,1.11,0
223.22,222.93,223.93,1.18,1.2,1.2,0
233.57,215.13,226.43,1.4,1.1,1.36,1
220.06,225.0,223.56,1.24,0.81,0.92,1
234.91,232.25,231.67,0.97,1.21,1.01,1
214.31,220.27,212.72,1.24,1.17,1.34,1
222.52,223.03,221.75,1.21,1.19,1.19,0
217.38,216.54,232.45,1.37,1.41,1.26,1
219.86,219.85,220.48,1.18,1.19,1.18,0
216.87,216.94,215.97,0.98,1.05,0.87,1
223.87,224.17,218.12,1.32,0.96,1.14,1
229.37,213.11,234.69,1.19,0.97,1.42,1
225.97,218.45,222.86,0.84,1.48,0.92,1
223.72,222.98,224.07,1.04,1.04,1.04,0
222.58,221.75,223.01,1.15,1.15,1.14,0
212.64,220.35,210.27,1.27,1.33,1.49,1
223.57,221.49,212.86,1.14,1.09,1.0,1
221.54,221.08,220.27,1.16,1.14,1.13,0
234.8,212.85,215.77,1.33,1.29,1.33,1
222.97,222.36,223.42,1.08,1.06,1.05,0
222.96,222.25,222.59,1.13,1.12,1.12,0
234.03,220.35,231.65,1.42,1.16,1.42,1
223.09,223.78,223.22,1.03,1.02,1.01,0
221.16,215.35,230.22,1.2,0.92,1.45,1
219.57,210.45,223.3,1.14,0.88,1.49,1
223.47,223.76,222.56,1.15,1.13,1.13,0
220.27,221.23,220.64,1.06,1.06,1.07,0
223.79,223.07,222.73,1.07,1.06,1.05,0
223.14,224.46,222.89,1.02,1.0,1.0,0
231.98,229.9,224.71,1.28,1.46,1.33,1
230.72,233.31,212.85,0.82,1.03,0.82,1
220.95,220.96,221.68,1.18,1.17,1.16,0
213.74,212.8,232.1,1.37,1.1,1.02,1
225.32,224.06,224.14,1.06,1.09,1.09,0
223.08,222.23,230.99,0.86,0.89,1.04,1
221.6,220.51,219.92,1.03,1.04,1.03,0
222.28,222.26,221.49,1.03,1.02,1.05,0
218.53,216.93,215.89,1.0,1.02,1.09,1
225.74,213.47,222.79,1.07,1.13,1.17,1
231.63,214.33,213.6,1.21,0.94,1.42,1
210.78,228.56,221.25,1.06,1.09,0.98,1
225.13,223.84,224.06,1.12,1.12,1.14,0
223.24,226.5,217.25,1.38,1.35,0.95,1
233.39,231.08,226.47,1.03,1.01,0.89,1
224.61,224.42,224.21,1.09,1.11,1.08,0
220.62,219.49,220.81,1.2,1.17,1.17,0
224.06,211.81,226.32,1.01,1.05,1.16,1
215.1,230.18,219.1,1.12,1.11,1.03,1
222.18,225.93,220.34,0.81,1.31,1.3,1
222.01,223.54,222.56,1.01,1.02,0.99,0
213.81,216.96,232.18,0.91,1.36,1.08,1
212.62,228.72,216.88,1.45,1.01,1.48,1
220.53,221.74,220.37,1.04,1.03,1.07,1
224.76,224.31,224.42,1.02,1.03,1.02,0
224.34,225.11,224.3,1.05,1.06,1.06,0
222.06,222.59,221.86,1.03,1.02,1.02,0
216.64,223.2,217.16,1.23,1.18,1.48,1
229.56,218.86,232.3,1.29,0.9,1.36,1
217.73,213.14,231.31,1.44,0.85,1.12,1
212.62,211.44,214.48,0.87,1.0,0.98,1
232.8,224.03,231.79,1.25,1.26,1.41,1
222.64,223.13,223.35,1.02,1.02,1.04,0
222.87,223.1,222.87,1.05,1.03,1.01,0
226.91,229.31,211.89,1.1,0.86,1.45,1
220.32,221.11,219.7,1.18,1.19,1.16,0
222.08,221.93,221.58,1.19,1.19,1.18,0
225.84,215.51,217.22,1.01,1.12,1.29,1
215.35,222.19,223.16,0.9,1.27,1.25,1
222.76,221.95,222.15,1.12,1.11,1.12,0
224.63,223.91,223.86,1.14,1.15,1.13,0
213.43,223.6,223.14,1.38,1.45,1.14,1
223.39,224.11,223.52,1.17,1.2,1.19,0
221.35,221.56,223.12,1.1,1.1,1.1,0
222.84,223.53,222.38,1.07,1.09,1.07,0
215.17,223.38,225.42,1.38,1.42,0.82,1
219.42,219.73,220.47,1.0,0.99,1.0,0
221.3,210.71,226.15,1.26,0.95,0.81,1
232.3,216.71,223.31,1.48,0.81,1.07,1
218.62,230.27,224.95,1.02,1.08,1.07,1
220.74,221.35,221.6,1.09,1.08,1.06,0
210.93,222.5,227.45,0.98,1.03,1.41,1
220.97,221.16,220.93,1.03,1.05,1.04,0
221.31,214.97,226.61,1.12,1.26,1.29,1
234.73,218.75,234.48,1.45,0.84,1.44,1
222.12,222.24,222.22,1.02,1.01,1.01,0
214.96,211.52,233.14,1.07,1.21,1.06,1
222.38,222.63,221.25,1.05,1.06,1.06,0
224.47,223.89,224.18,1.02,1.03,1.0,0
227.48,232.14,227.95,1.06,1.0,1.44,1
223.96,224.12,224.13,1.17,1.15,1.17,0
213.96,223.52,222.74,1.42,1.21,1.22,1
224.69,224.64,225.23,1.08,1.09,1.1,0
223.11,224.28,224.02,1.05,1.05,1.06,0
220.44,221.73,221.84,1.0,1.02,1.03,0
221.11,219.8,219.67,1.1,1.1,1.1,0
232.4,219.56,213.63,0.84,1.48,1.41,1
223.94,224.54,225.45,1.14,1.15,1.14,0
220.94,221.56,221.76,1.06,1.06,1.05,0
223.7,211.26,210.11,1.45,1.29,1.03,1
220.24,214.61,223.94,1.38,1.29,1.17,1
221.24,220.5,219.77,1.01,1.02,1.04,0
232.66,228.65,212.88,1.08,0.87,0.92,1
222.25,222.66,221.9,1.06,1.06,1.06,0
231.44,231.25,233.27,0.97,0.82,1.2,1
231.87,218.07,216.59,0.81,1.17,1.25,1
222.56,222.21,222.29,1.04,1.01,1.04,0
222.46,217.78,224.27,1.04,0.92,0.98,1
224.14,224.15,223.02,1.17,1.14,1.14,0
223.7,234.7,212.38,0.8,0.83,1.33,1
220.99,219.44,220.73,1.12,1.12,1.12,0
219.17,220.65,219.93,1.03,1.02,1.04,0
223.57,227.52,231.49,1.35,1.06,1.28,1
221.73,220.8,224.01,0.98,1.2,1.22,1
228.82,227.36,227.41,1.04,0.85,1.13,1
223.3,222.07,223.18,1.15,1.14,1.16,0
223.37,223.05,223.61,1.11,1.09,1.1,0
224.05,223.85,224.1,1.15,1.13,1.16,0
210.8,210.22,222.66,1.11,1.13,0.8,1
223.37,224.5,222.81,1.21,1.18,1.18,0
217.34,229.92,231.36,0.98,1.17,1.39,1
233.48,226.99,215.4,1.16,0.85,0.98,1
221.77,219.07,220.49,1.37,0.83,0.84,1
222.47,218.32,229.49,1.35,1.17,0.99,1
221.01,219.55,219.06,1.1,1.1,1.13,0
224.44,227.15,212.11,1.09,1.27,1.22,1
226.25,225.37,225.77,1.37,1.49,1.44,1
232.95,223.92,223.32,1.48,1.09,1.2,1
222.18,221.36,221.59,1.07,1.06,1.08,0
224.54,225.74,225.69,1.13,1.15,1.13,0
226.97,217.14,210.22,1.3,1.45,1.16,1
228.98,215.16,233.38,1.0,1.13,0.89,1
224.49,233.14,230.45,0.84,1.43,1.03,1
223.95,224.07,223.4,1.02,1.01,1.04,0
222.14,220.56,220.62,1.0,1.01,1.01,0
228.78,229.11,229.84,0.89,1.45,1.21,1
226.53,228.75,232.79,1.45,1.45,1.14,1
223.92,224.38,224.75,1.01,1.02,0.99,0
216.49,233.64,219.98,1.32,1.08,0.84,1
218.83,225.96,221.57,0.85,1.48,1.36,1
220.47,220.39,221.01,1.11,1.11,1.11,0
234.06,227.78,226.87,1.16,1.26,1.09,1
224.51,223.91,225.05,1.05,1.04,1.04,0
223.55,224.7,224.31,1.07,1.06,1.09,0
218.07,213.56,218.24,0.99,0.96,1.26,1
222.74,223.4,223.08,1.06,1.07,1.06,0
227.56,215.1,227.83,0.96,1.43,1.31,1
222.2,222.74,221.91,1.05,1.07,1.07,0
227.64,232.23,215.18,1.07,0.89,1.39,1
222.15,222.79,221.31,1.01,1.02,1.02,0
215.21,215.03,230.68,1.02,0.98,1.25,1
222.9,222.81,222.88,1.09,1.1,1.11,0
222.36,221.71,221.71,1.18,1.2,1.2,0
213.72,217.03,228.35,0.98,1.34,1.15,1
218.68,227.95,218.27,0.93,0.82,1.15,1
215.07,233.54,216.91,1.05,0.92,0.93,1
224.74,224.06,225.02,1.12,1.12,1.12,0
224.43,222.91,233.68,1.22,1.32,1.47,1
224.25,225.13,224.83,1.03,1.03,1.02,0
220.73,213.75,234.76,1.13,0.99,1.24,1
219.63,219.43,221.01,1.1,1.1,1.12,0
222.86,223.73,223.36,1.19,1.2,1.18,0
224.92,224.11,223.84,1.02,1.04,1.01,0
229.84,231.92,226.6,1.03,1.24,1.14,1
224.85,225.72,224.09,1.13,1.12,1.13,0
221.05,221.79,221.49,1.16,1.16,1.19,0
220.68,220.63,220.29,1.11,1.1,1.11,0
227.07,218.23,230.98,1.38,0.95,1.06,1
220.41,220.52,219.58,1.15,1.15,1.15,0
232.94,227.75,211.92,0.91,1.28,1.0,1
233.95,213.0,214.46,0.89,1.14,0.84,1
217.28,217.97,219.44,0.81,1.34,1.48,1
212.92,226.71,215.24,0.84,0.93,1.08,1
223.05,223.09,223.25,1.17,1.19,1.2,0
224.15,223.39,222.74,1.05,1.08,1.07,0
220.79,220.91,220.95,1.09,1.11,1.08,0
224.45,225.13,225.15,1.04,1.05,1.05,0
223.62,225.07,223.51,1.12,1.1,1.12,0
220.26,223.92,210.12,1.09,1.46,1.1,1
229.4,223.9,233.31,0.84,1.37,1.37,1
233.28,233.52,224.14,1.3,0.91,1.07,1
219.4,219.45,219.49,1.18,1.19,1.18,0
224.72,227.86,219.72,1.45,1.09,1.48,1
224.16,223.52,224.49,1.19,1.17,1.2,0
229.52,223.23,224.99,1.21,1.21,1.05,1
223.53,223.66,224.28,1.18,1.18,1.18,0
218.4,219.96,218.75,1.13,1.17,1.05,1
216.41,214.35,221.78,0.87,1.29,1.41,1
216.81,217.12,227.51,0.93,1.0,1.19,1
213.67,215.58,220.27,0.85,1.27,0.88,1
215.54,219.97,229.1,0.93,0.91,0.97,1
220.13,221.26,219.7,1.08,1.08,1.1,0
229.4,210.76,225.17,1.39,0.85,1.31,1
216.76,234.78,218.36,1.27,1.04,1.42,1
222.27,225.75,210.58,1.32,1.44,1.26,1
221.71,220.66,225.71,1.39,0.99,1.41,1
222.71,222.68,223.25,1.16,1.17,1.15,0
218.46,215.42,221.35,1.38,0.88,0.99,1
221.96,222.39,222.3,1.08,1.07,1.08,0
221.13,221.7,220.28,1.03,1.01,1.0,0
219.82,221.22,220.92,1.11,1.12,1.14,0
223.79,223.48,222.87,1.17,1.15,1.15,0
226.35,227.96,233.75,1.17,0.81,1.43,1
220.82,221.42,221.1,1.06,1.07,1.06,0
222.86,223.14,222.21,1.2,1.18,1.17,0
224.51,222.8,222.97,1.09,1.1,1.07,0
221.16,219.33,219.49,1.13,1.15,1.14,0
224.51,225.01,223.61,1.04,1.04,1.03,0
222.55,221.99,221.07,1.18,1.15,1.15,1
223.35,222.7,223.34,1.13,1.1,1.13,1
213.16,218.43,222.74,1.04,1.25,1.1,1
233.19,229.17,234.33,0.99,1.37,1.31,1
234.68,230.2,218.82,1.01,1.0,0.86,1
220.52,220.42,221.73,1.13,1.13,1.12,0
233.36,228.63,223.8,1.1,1.01,0.81,1
222.98,227.12,229.63,0.91,1.23,0.92,1
222.05,221.72,221.61,1.0,1.02,1.03,0
221.55,221.06,211.74,1.41,1.05,0.95,1
234.39,223.07,213.94,1.07,1.4,1.22,1
228.31,229.02,229.36,1.47,1.45,1.13,1
219.63,219.29,233.72,1.31,1.06,0.89,1
224.0,224.17,223.74,1.07,1.06,1.05,0
231.26,228.55,222.75,1.16,0.94,1.35,1
223.27,223.56,222.18,1.03,1.01,1.04,0
219.88,210.12,231.0,1.36,1.08,0.92,1
211.36,231.06,232.31,1.1,1.09,0.94,1
234.46,234.95,224.96,0.97,1.38,0.82,1
215.53,212.68,210.48,0.92,0.82,1.26,1
211.99,225.41,217.92,1.42,1.38,1.0,1
215.13,220.63,219.42,0.99,1.5,0.82,1
222.1,221.79,223.09,1.1,1.12,1.1,0
210.44,217.65,223.37,1.43,0.82,0.92,1
222.5,220.86,222.42,1.06,1.07,1.07,0
223.56,224.58,224.27,1.17,1.17,1.19,0
217.63,221.61,223.9,0.96,1.14,1.45,1
230.15,210.42,213.37,1.26,1.1,0.89,1
220.46,220.64,220.68,1.03,1.04,1.02,0
219.31,222.17,232.97,0.95,1.35,0.81,1
219.76,228.23,210.86,1.46,1.18,0.97,1
230.28,223.54,232.16,1.09,1.24,1.3,1
222.48,226.97,231.77,1.41,1.15,1.14,1
219.24,220.27,220.41,1.16,1.2,1.19,0
220.92,211.86,218.24,1.48,1.32,1.46,1
215.83,234.92,223.95,1.16,1.38,1.4,1
222.38,232.83,233.52,1.38,1.15,1.27,1
221.85,224.43,217.98,1.25,1.26,1.03,1
219.97,220.34,221.32,1.0,0.98,1.01,0
222.73,213.57,216.55,1.4,1.46,1.06,1
223.62,222.5,223.64,1.06,1.07,1.05,0
220.26,221.34,219.87,1.16,1.16,1.16,0
225.14,223.62,225.38,1.05,1.07,1.05,0
220.06,233.45,229.9,0.9,1.49,1.32,1
219.28,226.14,227.75,1.47,1.35,0.95,1
211.15,229.62,219.68,1.03,1.11,1.19,1
229.03,229.3,221.89,1.44,1.19,1.24,1
232.93,226.22,216.39,1.12,1.07,1.35,1
222.48,221.97,222.29,1.18,1.18,1.16,0
213.58,212.09,228.2,1.49,0.97,0.85,1
225.33,223.62,223.84,1.08,1.1,1.09,0
227.68,227.47,216.13,1.3,1.24,0.92,1
222.09,223.1,222.1,1.07,1.07,1.04,0
221.3,223.81,233.31,1.02,1.3,0.9,1
230.01,225.14,221.56,1.34,1.49,1.14,1
218.9,213.37,221.32,1.14,1.12,1.12,0
229.91,232.69,222.6,1.37,0.82,1.19,1
228.83,212.97,231.35,1.1,1.09,1.25,1
212.9,223.11,212.01,1.15,0.95,0.96,1
225.34,224.97,224.57,1.1,1.07,1.09,0
221.53,221.53,221.44,1.12,1.11,1.12,0
219.44,228.25,221.64,0.83,1.0,1.22,1
219.53,219.65,220.85,1.09,1.07,1.08,0
234.03,215.31,231.86,1.36,1.26,1.39,1
223.84,223.87,223.32,1.16,1.18,1.15,0
216.59,213.29,232.62,1.05,1.4,1.1,1
222.05,220.65,221.16,1.15,1.18,1.17,0
229.52,233.62,213.33,1.06,1.07,1.05,1
231.17,211.07,226.95,1.06,1.47,0.92,1
222.85,218.12,216.74,1.03,1.48,1.03,1
221.43,222.44,222.17,1.13,1.15,1.13,0
219.13,214.56,219.79,0.99,1.43,0.94,1
224.44,222.68,224.35,1.17,1.14,1.17,0
211.05,234.89,231.69,1.2,1.13,1.15,1
221.82,221.7,222.49,1.1,1.13,1.09,0
228.01,227.06,223.59,1.11,1.21,1.4,1
227.45,212.91,234.48,1.23,1.15,1.49,1
221.46,220.52,220.63,1.17,1.17,1.14,0
220.42,220.51,221.77,1.11,1.1,1.13,0
220.88,220.33,220.62,1.16,1.09,1.31,1
219.2,228.15,227.59,1.46,0.92,1.36,1
220.36,222.16,221.79,1.03,1.04,1.05,0
221.81,232.65,225.52,1.31,1.45,0.9,1
217.78,233.63,213.76,0.83,1.08,1.36,1
221.75,222.27,223.53,1.17,1.18,1.17,0
223.54,224.5,224.11,1.04,1.04,1.03,0
224.91,225.11,224.98,1.03,1.02,1.02,0
220.85,220.16,220.65,1.06,1.08,1.05,0
231.97,232.68,218.01,0.8,1.07,0.99,1
210.45,234.63,229.42,0.93,1.16,1.29,1
221.93,221.65,222.45,1.12,1.12,1.09,0
213.77,229.71,228.36,0.94,1.0,1.25,1
222.76,223.1,222.3,1.11,1.11,1.12,0
222.65,210.41,212.5,1.32,0.81,1.16,1
229.79,233.2,223.08,0.84,1.3,1.22,1
220.44,221.05,220.87,1.03,1.06,1.07,0
224.55,223.38,223.35,1.13,1.11,1.11,0
224.12,223.43,222.58,1.03,1.0,1.02,0
219.47,220.37,220.24,1.07,1.1,1.08,0
212.52,234.14,212.29,0.85,1.3,1.23,1
222.4,222.77,223.77,1.15,1.13,1.13,0
221.45,223.03,233.07,1.37,1.34,1.3,1
